Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Promotion_Gap_Ratio,Role_Stagnation_Index,Training_Intensity_Score,Manager_Stability_Indicator,Career_Growth_Rate,Promotion_Gap_Score,Cluster,Cluster_Label,Cluster_Hierarchical,PCA1,PCA2
36,1,Travel_Rarely,1456,Sales,13,5,Marketing,2,Male,96,2,2,Sales Executive,1,Divorced,6134,8658,5,Yes,13,3,2,3,16,3,3,2,2,2,2,1.0,1.0,1.5,1.0,0.125,High,1,🟠 Promotion-Stalled,0,1.1246296398282956,-0.12213144379910798
32,1,Travel_Rarely,964,Sales,1,2,Life Sciences,1,Male,34,1,2,Sales Executive,2,Single,6735,12147,6,No,15,3,2,0,10,2,3,0,0,0,0,0.0,0.0,2.0,0.0,0.2,Low,0,🚀 Fast-Track Performers,1,-2.525629444295633,0.3343451022447203
23,0,Travel_Rarely,160,Research & Development,4,1,Medical,3,Female,51,3,1,Laboratory Technician,2,Single,3295,12862,1,No,13,3,3,0,3,3,1,3,2,1,2,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,Medium,1,🟠 Promotion-Stalled,0,-0.5522024199015223,-0.6334771165501885
31,0,Travel_Frequently,163,Research & Development,24,1,Technical Degree,4,Female,30,3,2,Manufacturing Director,4,Single,5238,6670,2,No,20,4,4,0,9,3,2,5,4,1,4,0.2,0.8,0.6,0.8,0.2222222222222222,Medium,1,🟠 Promotion-Stalled,0,0.34164960570140557,-0.8431102726745784
39,0,Non-Travel,792,Research & Development,1,3,Life Sciences,4,Male,77,3,2,Laboratory Technician,4,Married,6472,8989,1,Yes,15,3,4,1,9,2,3,9,8,5,8,0.5555555555555556,0.8888888888888888,0.2222222222222222,0.8888888888888888,0.2222222222222222,Medium,1,🟠 Promotion-Stalled,0,2.037194357070004,-0.2380288823515993
32,0,Travel_Rarely,371,Sales,19,3,Life Sciences,4,Male,80,1,3,Sales Executive,3,Married,9610,3840,3,No,13,3,3,1,10,2,1,4,3,0,2,0.0,0.75,0.5,0.5,0.3,Medium,1,🟠 Promotion-Stalled,0,-0.1525901286962864,-0.7047528115456596
40,0,Travel_Rarely,611,Sales,7,4,Medical,2,Male,88,3,5,Manager,2,Single,19833,4349,1,No,14,3,2,0,21,3,2,21,8,12,8,0.5714285714285714,0.3809523809523809,0.1428571428571428,0.3809523809523809,0.238095238095238,Medium,1,🟠 Promotion-Stalled,0,2.3340194936719127,3.236242172745729
45,0,Travel_Rarely,176,Human Resources,4,3,Life Sciences,3,Female,56,1,3,Human Resources,3,Married,9756,6595,4,No,21,4,3,2,9,2,4,5,0,0,3,0.0,0.0,0.4,0.6,0.3333333333333333,Low,1,🟠 Promotion-Stalled,0,-1.3264784713615754,-0.39308453501255824
30,0,Travel_Frequently,1312,Research & Development,2,4,Technical Degree,4,Female,78,2,1,Research Scientist,1,Single,4968,26427,0,No,16,3,4,0,10,2,3,9,7,0,7,0.0,0.7777777777777778,0.2222222222222222,0.7777777777777778,0.1,Medium,1,🟠 Promotion-Stalled,0,0.6143872194668413,-1.8215387411414372
24,0,Travel_Frequently,897,Human Resources,10,3,Medical,1,Male,59,3,1,Human Resources,4,Married,2145,2097,0,No,14,3,4,1,3,2,3,2,2,2,1,1.0,1.0,1.0,0.5,0.3333333333333333,High,1,🟠 Promotion-Stalled,0,0.4051770892643703,-0.2649331373135274
30,1,Travel_Frequently,600,Human Resources,8,3,Human Resources,3,Female,66,2,1,Human Resources,4,Divorced,2180,9732,6,No,11,3,3,1,6,0,2,4,2,1,2,0.25,0.5,0.0,0.5,0.1666666666666666,Medium,1,🟠 Promotion-Stalled,0,-0.06691026144262098,-1.6361538741826074
31,0,Travel_Rarely,1003,Sales,5,3,Technical Degree,1,Male,51,3,2,Sales Executive,3,Married,8346,20943,1,No,19,3,3,1,6,3,3,5,2,0,2,0.0,0.4,0.6,0.4,0.3333333333333333,Low,1,🟠 Promotion-Stalled,0,-1.1790704850191924,-0.4207223758686563
27,0,Travel_Rarely,1054,Research & Development,8,3,Medical,3,Female,67,3,1,Research Scientist,4,Single,3445,6152,1,No,11,3,3,0,6,5,2,6,2,1,4,0.1666666666666666,0.3333333333333333,0.8333333333333334,0.6666666666666666,0.1666666666666666,Low,1,🟠 Promotion-Stalled,0,-0.9019974391503053,-0.039081535047174654
29,1,Travel_Rarely,428,Sales,9,3,Marketing,2,Female,52,1,1,Sales Representative,2,Single,2760,14630,1,No,13,3,3,0,2,3,3,2,2,2,2,1.0,1.0,1.5,1.0,0.5,High,1,🟠 Promotion-Stalled,0,0.3705583940510404,-0.2542255582182616
29,0,Travel_Frequently,461,Research & Development,1,3,Life Sciences,4,Male,70,4,2,Healthcare Representative,3,Single,6294,23060,8,Yes,12,3,4,0,10,5,4,3,2,0,2,0.0,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.2,Medium,1,🟠 Promotion-Stalled,0,-0.969855696313222,-0.036865861209719186
30,0,Travel_Rarely,979,Sales,15,2,Marketing,3,Male,94,2,3,Sales Executive,1,Divorced,7140,3088,2,No,11,3,1,1,12,2,3,7,7,1,7,0.1428571428571428,1.0,0.2857142857142857,1.0,0.25,Medium,1,🟠 Promotion-Stalled,0,1.5090924645971544,-1.07891728120272
34,0,Travel_Rarely,181,Research & Development,2,4,Medical,4,Male,97,4,1,Research Scientist,4,Married,2932,5586,0,Yes,14,3,1,3,6,3,3,5,0,1,2,0.2,0.0,0.6,0.4,0.1666666666666666,Low,1,🟠 Promotion-Stalled,0,-1.5166393054928786,-0.20756922908377437
33,0,Non-Travel,1283,Sales,2,3,Marketing,4,Female,62,3,2,Sales Executive,2,Single,5147,10697,8,No,15,3,4,0,13,2,2,11,7,1,7,0.0909090909090909,0.6363636363636364,0.1818181818181818,0.6363636363636364,0.1538461538461538,Medium,1,🟠 Promotion-Stalled,0,0.6556545020929464,-0.9196816183572463
49,0,Travel_Rarely,1313,Sales,11,4,Marketing,4,Female,80,3,2,Sales Executive,4,Single,4507,8191,3,No,12,3,3,0,8,1,4,5,1,0,4,0.0,0.2,0.2,0.8,0.25,Low,1,🟠 Promotion-Stalled,0,-0.644714343306724,-1.3906825656774615
33,1,Travel_Rarely,211,Sales,16,3,Life Sciences,1,Female,74,3,3,Sales Executive,1,Single,8564,10092,2,Yes,20,4,3,0,11,2,2,0,0,0,0,0.0,0.0,2.0,0.0,0.2727272727272727,Low,0,🚀 Fast-Track Performers,1,-2.4622616272392444,0.6742096900918217
38,0,Travel_Frequently,594,Research & Development,2,2,Medical,3,Female,75,2,1,Laboratory Technician,2,Married,2468,15963,4,No,14,3,2,1,9,4,2,6,1,0,5,0.0,0.1666666666666666,0.6666666666666666,0.8333333333333334,0.1111111111111111,Low,1,🟠 Promotion-Stalled,0,-1.0932976168336968,-0.8397700137384776
31,1,Travel_Rarely,1079,Sales,16,4,Marketing,1,Male,70,3,3,Sales Executive,3,Married,8161,19002,2,No,13,3,1,3,10,2,3,1,0,0,0,0.0,0.0,2.0,0.0,0.3,Low,0,🚀 Fast-Track Performers,1,-2.455630473708744,0.7710240344400764
29,0,Travel_Rarely,590,Research & Development,4,3,Technical Degree,4,Female,91,2,1,Research Scientist,1,Divorced,2109,10007,1,No,13,3,3,1,1,2,3,1,0,0,0,0.0,0.0,2.0,0.0,1.0,Low,0,🚀 Fast-Track Performers,1,-3.890361637164117,0.4771997869873064
30,0,Travel_Rarely,305,Research & Development,16,3,Life Sciences,3,Male,58,4,2,Healthcare Representative,3,Married,5294,9128,3,No,16,3,3,1,10,3,3,7,0,1,7,0.1428571428571428,0.0,0.4285714285714285,1.0,0.2,Low,1,🟠 Promotion-Stalled,0,-0.769958062421836,-0.6000887149525178
32,0,Non-Travel,953,Research & Development,5,4,Technical Degree,2,Male,65,3,1,Research Scientist,2,Single,2718,17674,2,No,14,3,2,0,12,3,3,7,7,0,7,0.0,1.0,0.4285714285714285,1.0,0.0833333333333333,Medium,1,🟠 Promotion-Stalled,0,0.9545334847131455,-1.8785492574917988
38,0,Travel_Rarely,833,Research & Development,18,3,Medical,2,Male,60,1,2,Healthcare Representative,4,Married,5811,24539,3,Yes,16,3,3,1,15,2,3,1,0,1,0,1.0,0.0,2.0,0.0,0.1333333333333333,Medium,0,🚀 Fast-Track Performers,0,-1.4864912113750606,1.3664964080568158
43,1,Travel_Frequently,807,Research & Development,17,3,Technical Degree,3,Male,38,2,1,Research Scientist,3,Married,2437,15587,9,Yes,16,3,4,1,6,4,3,1,0,0,0,0.0,0.0,4.0,0.0,0.1666666666666666,Low,0,🚀 Fast-Track Performers,1,-3.65764135216224,1.101459146911269
42,0,Travel_Rarely,855,Research & Development,12,3,Medical,2,Male,57,3,1,Laboratory Technician,2,Divorced,2766,8952,8,No,22,4,2,3,7,6,2,5,3,0,4,0.0,0.6,1.2,0.8,0.1428571428571428,Medium,1,🟠 Promotion-Stalled,0,-0.8715192638216276,-0.42652148271297535
55,0,Travel_Rarely,478,Research & Development,2,3,Medical,3,Male,60,2,5,Research Director,1,Married,19038,19805,8,No,12,3,2,3,34,2,3,1,0,0,0,0.0,0.0,2.0,0.0,0.1470588235294117,Low,0,🚀 Fast-Track Performers,1,-1.8174379350505652,1.4006225119087246
33,0,Non-Travel,775,Research & Development,4,3,Technical Degree,4,Male,90,3,2,Research Scientist,2,Divorced,3055,6194,5,No,15,3,4,2,11,2,2,9,8,1,7,0.1111111111111111,0.8888888888888888,0.2222222222222222,0.7777777777777778,0.1818181818181818,Medium,1,🟠 Promotion-Stalled,0,1.1585883189737758,-1.199875758614846
41,0,Travel_Rarely,548,Research & Development,9,4,Life Sciences,3,Male,94,3,1,Laboratory Technician,1,Divorced,2289,20520,1,No,20,4,2,2,5,2,3,5,3,0,4,0.0,0.6,0.4,0.8,0.2,Medium,1,🟠 Promotion-Stalled,0,-0.29601540163758167,-1.777457089181039
34,0,Non-Travel,1375,Sales,10,3,Life Sciences,4,Male,87,3,2,Sales Executive,3,Divorced,4001,12313,1,Yes,14,3,3,1,15,3,3,15,14,0,7,0.0,0.9333333333333332,0.2,0.4666666666666667,0.1333333333333333,Medium,1,🟠 Promotion-Stalled,0,1.4343648127224842,-0.6798000962474526
53,0,Non-Travel,661,Research & Development,1,4,Medical,1,Female,60,2,4,Manufacturing Director,3,Married,12965,22308,4,Yes,20,4,4,3,27,2,2,3,2,0,2,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.1481481481481481,Medium,1,🟠 Promotion-Stalled,0,0.10639747046284828,-0.619135796423758
43,0,Travel_Rarely,244,Human Resources,2,3,Life Sciences,2,Male,97,3,1,Human Resources,4,Single,3539,5033,0,No,13,3,2,0,10,5,3,9,7,1,8,0.1111111111111111,0.7777777777777778,0.5555555555555556,0.8888888888888888,0.1,Medium,1,🟠 Promotion-Stalled,0,0.5733479415731997,-0.660706084872109
34,0,Travel_Rarely,511,Sales,3,2,Life Sciences,4,Female,32,1,2,Sales Executive,4,Single,6029,25353,5,No,12,3,1,0,6,3,3,2,2,2,2,1.0,1.0,1.5,1.0,0.3333333333333333,High,1,🟠 Promotion-Stalled,0,0.8254167769576094,0.012873287563889946
21,1,Travel_Rarely,337,Sales,7,1,Marketing,2,Male,31,3,1,Sales Representative,2,Single,2679,4567,1,No,13,3,2,0,1,3,3,1,0,1,0,1.0,0.0,3.0,0.0,1.0,Medium,0,🚀 Fast-Track Performers,1,-3.4278369228449685,2.1367655872080316
38,0,Travel_Rarely,1153,Research & Development,6,2,Other,4,Female,40,2,1,Laboratory Technician,3,Married,3702,16376,1,No,11,3,2,1,5,3,3,5,4,0,4,0.0,0.8,0.6,0.8,0.2,Medium,1,🟠 Promotion-Stalled,0,-0.050707128591042074,-1.4530860506387642
22,1,Travel_Rarely,1294,Research & Development,8,1,Medical,3,Female,79,3,1,Laboratory Technician,1,Married,2398,15999,1,Yes,17,3,3,0,1,6,3,1,0,0,0,0.0,0.0,6.0,0.0,1.0,Low,0,🚀 Fast-Track Performers,1,-5.8586299953801655,2.736628434922798
31,0,Travel_Rarely,196,Sales,29,4,Marketing,1,Female,91,2,2,Sales Executive,4,Married,5468,13402,1,No,14,3,1,2,13,3,3,12,7,5,7,0.4166666666666667,0.5833333333333334,0.25,0.5833333333333334,0.1538461538461538,Medium,1,🟠 Promotion-Stalled,0,1.1738385018864606,0.4555847862780561
51,0,Travel_Rarely,942,Research & Development,3,3,Technical Degree,1,Female,53,3,3,Manager,3,Married,13116,22984,2,No,11,3,4,0,15,2,3,2,2,2,2,1.0,1.0,1.0,1.0,0.2,High,1,🟠 Promotion-Stalled,0,1.514307053518697,-0.1363886991694391
37,0,Travel_Rarely,589,Sales,9,2,Marketing,2,Male,46,2,2,Sales Executive,2,Married,4189,8800,1,No,14,3,1,2,5,2,3,5,2,0,3,0.0,0.4,0.4,0.6,0.4,Low,1,🟠 Promotion-Stalled,0,-0.8875407701753074,-0.8898505371162425
46,0,Travel_Rarely,734,Research & Development,2,4,Medical,3,Male,46,3,5,Research Director,4,Divorced,19328,14218,7,Yes,17,3,3,1,24,3,3,2,1,2,2,1.0,0.5,1.5,1.0,0.2083333333333333,Medium,1,🟠 Promotion-Stalled,0,0.9014065777952947,1.3264097637516306
36,0,Travel_Rarely,1383,Research & Development,10,3,Life Sciences,4,Male,90,3,3,Healthcare Representative,1,Married,8321,25949,7,Yes,13,3,4,1,15,1,3,12,8,5,7,0.4166666666666667,0.6666666666666666,0.0833333333333333,0.5833333333333334,0.2,Medium,1,🟠 Promotion-Stalled,0,1.7602286259014115,0.176630364197671
44,1,Travel_Frequently,429,Research & Development,1,2,Medical,3,Male,99,3,1,Research Scientist,2,Divorced,2342,11092,1,Yes,12,3,3,3,6,2,2,5,3,2,3,0.4,0.6,0.4,0.6,0.1666666666666666,Medium,1,🟠 Promotion-Stalled,0,0.1747240029290591,-0.7984927231647283
37,0,Travel_Rarely,1239,Human Resources,8,2,Other,3,Male,89,3,2,Human Resources,2,Divorced,4071,12832,2,No,13,3,3,0,19,4,2,10,0,4,7,0.4,0.0,0.4,0.7,0.1052631578947368,Medium,1,🟠 Promotion-Stalled,0,-0.41276052885092823,0.7101115944914717
35,1,Travel_Rarely,303,Sales,27,3,Life Sciences,3,Male,84,3,2,Sales Executive,4,Single,5813,13492,1,Yes,18,3,4,0,10,2,3,10,7,7,7,0.7,0.7,0.2,0.7,0.2,High,1,🟠 Promotion-Stalled,0,1.8908945187129569,0.48919163613646394
33,0,Travel_Rarely,867,Research & Development,8,4,Life Sciences,4,Male,90,4,1,Research Scientist,1,Married,3143,6076,6,No,19,3,2,1,14,1,3,10,8,7,6,0.7,0.8,0.1,0.6,0.0714285714285714,High,1,🟠 Promotion-Stalled,0,2.1274675492545057,-0.21733071617149616
28,0,Travel_Rarely,1181,Research & Development,1,3,Life Sciences,3,Male,82,3,1,Research Scientist,4,Married,2044,5531,1,No,11,3,3,1,5,6,4,5,3,0,3,0.0,0.6,1.2,0.6,0.2,Medium,1,🟠 Promotion-Stalled,0,-1.0766298808582597,-0.05162976265116945
39,0,Travel_Rarely,1253,Research & Development,10,1,Medical,3,Male,65,3,3,Research Director,3,Single,13464,7914,7,No,21,4,3,0,9,3,3,4,3,2,2,0.5,0.75,0.75,0.5,0.3333333333333333,Medium,1,🟠 Promotion-Stalled,0,0.20968382141858496,0.3732176194475767
46,0,Non-Travel,849,Sales,26,2,Life Sciences,2,Male,98,2,2,Sales Executive,2,Single,7991,25166,8,No,15,3,3,0,6,3,3,2,2,2,2,1.0,1.0,1.5,1.0,0.3333333333333333,High,1,🟠 Promotion-Stalled,0,0.8054137643304539,-0.021690673844318824
40,0,Travel_Rarely,616,Research & Development,2,2,Life Sciences,3,Female,99,3,1,Laboratory Technician,1,Married,3377,25605,4,No,17,3,4,1,7,5,2,4,3,0,2,0.0,0.75,1.25,0.5,0.1428571428571428,Medium,1,🟠 Promotion-Stalled,0,-0.9007904431089185,-0.45474429578369474
42,0,Travel_Rarely,1128,Research & Development,13,3,Medical,2,Male,95,4,2,Healthcare Representative,1,Married,5538,5696,5,No,18,3,3,2,10,2,2,0,0,0,0,0.0,0.0,2.0,0.0,0.2,Low,0,🚀 Fast-Track Performers,1,-2.545632456922789,0.2997811408365116
35,0,Non-Travel,1180,Research & Development,2,2,Medical,2,Male,90,3,2,Manufacturing Director,4,Divorced,5762,24442,2,No,14,3,3,1,15,6,3,7,7,1,7,0.1428571428571428,1.0,0.8571428571428571,1.0,0.1333333333333333,Medium,1,🟠 Promotion-Stalled,0,0.9033669771166246,-0.1932672199760571
38,0,Non-Travel,1336,Human Resources,2,3,Human Resources,1,Male,100,3,1,Human Resources,2,Divorced,2592,7129,5,No,13,3,4,3,13,3,3,11,10,3,8,0.2727272727272727,0.9090909090909092,0.2727272727272727,0.7272727272727273,0.0769230769230769,Medium,1,🟠 Promotion-Stalled,0,1.6026831725050428,-0.7015779632206323
34,1,Travel_Frequently,234,Research & Development,9,4,Life Sciences,4,Male,93,3,2,Laboratory Technician,1,Married,5346,6208,4,No,17,3,3,1,11,3,2,7,1,0,7,0.0,0.1428571428571428,0.4285714285714285,1.0,0.1818181818181818,Low,1,🟠 Promotion-Stalled,0,-0.7013712221154984,-0.9993722506290983
37,1,Travel_Rarely,370,Research & Development,10,4,Medical,4,Male,58,3,2,Manufacturing Director,1,Single,4213,4992,1,No,15,3,2,0,10,4,1,10,3,0,8,0.0,0.3,0.4,0.8,0.2,Low,1,🟠 Promotion-Stalled,0,-0.5581260307727888,-0.522912963115005
39,0,Travel_Frequently,766,Sales,20,3,Life Sciences,3,Male,83,3,2,Sales Executive,4,Divorced,4127,19188,2,No,18,3,4,1,7,6,3,2,1,2,2,1.0,0.5,3.0,1.0,0.2857142857142857,Medium,1,🟠 Promotion-Stalled,0,-0.6782510550206713,1.6060154828780566
43,0,Non-Travel,343,Research & Development,9,3,Life Sciences,1,Male,52,3,1,Research Scientist,3,Single,2438,24978,4,No,13,3,3,0,7,2,2,3,2,1,2,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.1428571428571428,Medium,1,🟠 Promotion-Stalled,0,-0.05704298510660088,-1.1357409786083246
41,0,Travel_Rarely,447,Research & Development,5,3,Life Sciences,2,Male,85,4,2,Healthcare Representative,2,Single,6870,15530,3,No,12,3,1,0,11,3,1,3,2,1,2,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.1818181818181818,Medium,1,🟠 Promotion-Stalled,0,-0.11958989399469215,-0.3573976590666846
41,0,Travel_Rarely,796,Sales,4,1,Marketing,3,Female,81,3,3,Sales Executive,3,Divorced,10447,26458,0,Yes,13,3,4,1,23,3,4,22,14,13,5,0.5909090909090909,0.6363636363636364,0.1363636363636363,0.2272727272727272,0.1304347826086956,Medium,1,🟠 Promotion-Stalled,0,3.093200691296421,2.820035001572041
30,0,Travel_Rarely,1092,Research & Development,10,3,Medical,1,Female,64,3,3,Manufacturing Director,3,Single,9667,2739,9,No,14,3,2,0,9,3,3,7,7,0,2,0.0,1.0,0.4285714285714285,0.2857142857142857,0.3333333333333333,Medium,1,🟠 Promotion-Stalled,0,0.2996053571963133,-0.2563283015821369
26,1,Travel_Rarely,920,Human Resources,20,2,Medical,4,Female,69,3,1,Human Resources,2,Married,2148,6889,0,Yes,11,3,3,0,6,3,3,5,1,1,4,0.2,0.2,0.6,0.8,0.1666666666666666,Low,1,🟠 Promotion-Stalled,0,-0.7607075904517007,-0.732863027777456
46,1,Travel_Rarely,261,Research & Development,21,2,Medical,4,Female,66,3,2,Healthcare Representative,2,Married,8926,10842,4,No,22,4,4,1,13,2,4,9,7,3,7,0.3333333333333333,0.7777777777777778,0.2222222222222222,0.7777777777777778,0.1538461538461538,Medium,1,🟠 Promotion-Stalled,0,1.3211902284867028,-0.7116763223902183
40,0,Travel_Rarely,1194,Research & Development,1,3,Life Sciences,3,Female,52,3,2,Healthcare Representative,4,Divorced,6513,9060,4,No,17,3,4,1,12,3,3,5,3,0,3,0.0,0.6,0.6,0.6,0.1666666666666666,Medium,1,🟠 Promotion-Stalled,0,-0.3796583498414169,-0.8420367644076294
34,0,Travel_Rarely,810,Sales,8,2,Technical Degree,2,Male,92,4,2,Sales Executive,3,Married,6799,22128,1,No,21,4,3,2,10,5,3,10,8,4,8,0.4,0.8,0.5,0.8,0.2,Medium,1,🟠 Promotion-Stalled,0,1.2446632611903081,0.5095503517378328
58,0,Non-Travel,350,Sales,2,3,Medical,2,Male,52,3,4,Manager,2,Divorced,16291,22577,4,No,22,4,4,1,37,0,2,16,9,14,14,0.875,0.5625,0.0,0.875,0.1081081081081081,Medium,1,🟠 Promotion-Stalled,0,3.8568398698985265,1.7432413624665377
35,0,Travel_Rarely,185,Research & Development,23,4,Medical,2,Male,91,1,1,Laboratory Technician,3,Married,2705,9696,0,No,16,3,2,1,6,2,4,5,4,0,3,0.0,0.8,0.4,0.6,0.1666666666666666,Medium,1,🟠 Promotion-Stalled,0,-0.06814413827568336,-1.6681245351313303
47,0,Travel_Rarely,1001,Research & Development,4,3,Life Sciences,3,Female,92,2,3,Manufacturing Director,2,Divorced,10333,19271,8,Yes,12,3,3,1,28,4,3,22,11,14,10,0.6363636363636364,0.5,0.1818181818181818,0.4545454545454545,0.1071428571428571,Medium,1,🟠 Promotion-Stalled,0,2.8906442839877946,3.0927568127775724
40,0,Travel_Rarely,750,Research & Development,12,3,Life Sciences,2,Female,47,3,2,Healthcare Representative,1,Divorced,4448,10748,2,No,12,3,2,1,15,3,3,7,4,7,7,1.0,0.5714285714285714,0.4285714285714285,1.0,0.1333333333333333,Medium,1,🟠 Promotion-Stalled,0,1.8878873430805267,0.8333901987916479
54,0,Travel_Rarely,431,Research & Development,7,4,Medical,4,Female,68,3,2,Research Scientist,4,Married,6854,15696,4,No,15,3,2,1,14,2,2,7,1,1,7,0.1428571428571428,0.1428571428571428,0.2857142857142857,1.0,0.1428571428571428,Low,1,🟠 Promotion-Stalled,0,-0.2585444238924948,-1.0418698330973106
31,0,Travel_Frequently,1125,Sales,7,4,Marketing,1,Female,68,3,3,Sales Executive,1,Married,9637,8277,2,No,14,3,4,2,9,3,3,3,2,2,2,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,High,1,🟠 Promotion-Stalled,0,0.24067878818406704,0.5327044942740138
28,0,Travel_Rarely,1217,Research & Development,1,3,Medical,3,Female,67,3,1,Research Scientist,1,Married,3591,12719,1,No,25,4,3,1,3,3,3,3,2,1,2,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,Medium,1,🟠 Promotion-Stalled,0,-0.6322144704101446,-0.7717329621830236
38,0,Travel_Rarely,723,Sales,2,4,Marketing,2,Female,77,1,2,Sales Representative,4,Married,5405,4244,2,Yes,20,4,1,2,20,4,2,4,2,0,3,0.0,0.5,1.0,0.75,0.1,Medium,1,🟠 Promotion-Stalled,0,-0.632551491358486,-0.6211012268173295
26,0,Travel_Rarely,572,Sales,10,3,Medical,3,Male,46,3,2,Sales Executive,4,Single,4684,9125,1,No,13,3,1,0,5,4,3,5,3,1,2,0.2,0.6,0.8,0.4,0.4,Medium,1,🟠 Promotion-Stalled,0,-0.7701402513255206,0.2547312370838978
58,0,Travel_Frequently,1216,Research & Development,15,4,Life Sciences,1,Male,87,3,4,Research Director,3,Married,15787,21624,2,Yes,14,3,2,0,23,3,3,2,2,2,2,1.0,1.0,1.5,1.0,0.1739130434782608,High,1,🟠 Promotion-Stalled,0,1.4531191093578306,0.6040675011269737
18,0,Non-Travel,1431,Research & Development,14,3,Medical,2,Female,33,3,1,Research Scientist,3,Single,1514,8018,1,No,16,3,3,0,0,4,1,0,0,0,0,0.0,0.0,4.0,0.0,0.0,Low,0,🚀 Fast-Track Performers,1,-3.4129369251651163,1.002672418196393
31,1,Travel_Rarely,359,Human Resources,18,5,Human Resources,4,Male,89,4,1,Human Resources,1,Married,2956,21495,0,No,17,3,3,0,2,4,3,1,0,0,0,0.0,0.0,4.0,0.0,0.5,Low,0,🚀 Fast-Track Performers,1,-4.153717877032206,1.287511283871618
29,1,Travel_Rarely,350,Human Resources,13,3,Human Resources,1,Male,56,2,1,Human Resources,1,Divorced,2335,3157,4,Yes,15,3,4,3,4,3,3,2,2,2,0,1.0,1.0,1.5,0.0,0.25,High,1,🟠 Promotion-Stalled,0,-0.24850198712874966,0.6459890044655562
45,0,Non-Travel,589,Sales,2,4,Life Sciences,3,Female,67,3,2,Sales Executive,3,Married,5154,19665,4,No,22,4,2,2,10,3,4,8,7,5,7,0.625,0.875,0.375,0.875,0.2,High,1,🟠 Promotion-Stalled,0,1.787858819321093,0.061385351041180584
36,0,Travel_Rarely,430,Research & Development,2,4,Other,4,Female,73,3,2,Research Scientist,2,Married,6962,19573,4,Yes,22,4,4,1,15,2,3,1,0,0,0,0.0,0.0,2.0,0.0,0.1333333333333333,Low,0,🚀 Fast-Track Performers,1,-2.4744213696268136,0.21418116747294935
43,0,Travel_Frequently,1422,Sales,2,4,Life Sciences,1,Male,92,3,2,Sales Executive,4,Married,5675,19246,1,No,20,4,3,1,7,5,3,7,7,7,7,1.0,1.0,0.7142857142857143,1.0,0.2857142857142857,High,1,🟠 Promotion-Stalled,0,2.1814465242584764,1.2529020541506615
27,0,Travel_Frequently,1297,Research & Development,5,2,Life Sciences,4,Female,53,3,1,Laboratory Technician,4,Single,2379,19826,0,Yes,14,3,3,0,6,3,2,5,4,0,2,0.0,0.8,0.6,0.4,0.1666666666666666,Medium,1,🟠 Promotion-Stalled,0,-0.41088192778838833,-1.0788324391119732
29,0,Travel_Frequently,574,Research & Development,20,1,Medical,4,Male,40,3,1,Laboratory Technician,4,Married,3812,7003,1,No,13,3,2,0,11,3,4,11,8,3,10,0.2727272727272727,0.7272727272727273,0.2727272727272727,0.9090909090909092,0.0909090909090909,Medium,1,🟠 Promotion-Stalled,0,1.311089863236135,-0.8079711000382467
32,0,Travel_Frequently,1318,Sales,10,4,Marketing,4,Male,79,3,2,Sales Executive,4,Single,4648,26075,8,No,13,3,3,0,4,2,4,0,0,0,0,0.0,0.0,2.0,0.0,0.5,Low,0,🚀 Fast-Track Performers,1,-2.9527620711390186,0.535203854870303
42,0,Non-Travel,355,Research & Development,10,4,Technical Degree,3,Male,38,3,1,Research Scientist,3,Married,2936,6161,3,No,22,4,2,2,10,1,2,6,3,3,3,0.5,0.5,0.1666666666666666,0.5,0.1,Medium,1,🟠 Promotion-Stalled,0,0.36925304212743093,-0.8697704883552184
47,0,Travel_Rarely,207,Research & Development,9,4,Life Sciences,2,Female,64,3,1,Laboratory Technician,3,Single,2105,5411,4,No,12,3,3,0,7,2,3,2,2,2,0,1.0,1.0,1.0,0.0,0.1428571428571428,High,1,🟠 Promotion-Stalled,0,0.21178379333621528,0.1809290334414605
46,0,Travel_Rarely,706,Research & Development,2,2,Life Sciences,4,Male,82,3,3,Manufacturing Director,4,Divorced,8578,19989,3,No,14,3,3,1,12,4,2,9,8,4,7,0.4444444444444444,0.8888888888888888,0.4444444444444444,0.7777777777777778,0.25,Medium,1,🟠 Promotion-Stalled,0,1.6399573467145871,0.6531866048269898
