Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Promotion_Gap_Ratio,Role_Stagnation_Index,Training_Intensity_Score,Manager_Stability_Indicator,Career_Growth_Rate,Promotion_Gap_Score,Cluster,Cluster_Label,Cluster_Hierarchical,PCA1,PCA2
42,0,Travel_Frequently,748,Research & Development,9,2,Medical,1,Female,74,3,1,Laboratory Technician,4,Single,3673,16458,1,No,13,3,3,0,12,3,3,12,9,5,8,0.4166666666666667,0.75,0.25,0.6666666666666666,0.0833333333333333,Medium,1,🟠 Promotion-Stalled,0,1.592479114890586,-0.08579325108378463
44,0,Travel_Frequently,383,Sales,1,5,Marketing,1,Female,79,3,2,Sales Executive,3,Married,4768,9282,7,No,12,3,3,1,11,4,2,1,0,0,0,0.0,0.0,4.0,0.0,0.1818181818181818,Low,0,🚀 Fast-Track Performers,1,-3.4497302406253803,1.5108892945178607
30,0,Non-Travel,990,Research & Development,7,3,Technical Degree,3,Male,64,3,1,Research Scientist,3,Divorced,1274,7152,1,No,13,3,2,2,1,2,2,1,0,0,0,0.0,0.0,2.0,0.0,1.0,Low,0,🚀 Fast-Track Performers,1,-3.890361637164119,0.4771997869873034
57,0,Travel_Rarely,405,Research & Development,1,2,Life Sciences,2,Male,93,4,2,Research Scientist,3,Married,4900,2721,0,No,24,4,1,1,13,2,2,12,9,2,8,0.1666666666666666,0.75,0.1666666666666666,0.6666666666666666,0.1538461538461538,Medium,1,🟠 Promotion-Stalled,0,1.1804135123894535,-0.8515374917933328
49,0,Travel_Rarely,1490,Research & Development,7,4,Life Sciences,3,Male,35,3,3,Healthcare Representative,2,Divorced,10466,20948,3,No,14,3,2,2,29,3,3,8,7,0,7,0.0,0.875,0.375,0.875,0.1034482758620689,Medium,1,🟠 Promotion-Stalled,0,1.091295708037689,-0.9344724735422353
34,0,Travel_Frequently,829,Research & Development,15,3,Medical,2,Male,71,3,4,Research Director,1,Divorced,17007,11929,7,No,14,3,4,2,16,3,2,14,8,6,9,0.4285714285714285,0.5714285714285714,0.2142857142857142,0.6428571428571429,0.25,Medium,1,🟠 Promotion-Stalled,0,1.7449983831854265,1.3662572483164703
28,1,Travel_Frequently,1496,Sales,1,3,Technical Degree,1,Male,92,3,1,Sales Representative,3,Married,2909,15747,3,No,15,3,4,1,5,3,4,3,2,1,2,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.2,Medium,1,🟠 Promotion-Stalled,0,-0.3697742200552595,-0.7355491404609089
29,1,Travel_Frequently,115,Sales,13,3,Technical Degree,1,Female,51,3,2,Sales Executive,2,Single,5765,17485,5,No,11,3,1,0,7,4,1,5,3,0,0,0.0,0.6,0.8,0.0,0.2857142857142857,Medium,1,🟠 Promotion-Stalled,0,-1.2596270042473812,0.29247748124938244
34,1,Travel_Rarely,790,Sales,24,4,Medical,1,Female,40,2,2,Sales Executive,2,Single,4599,7815,0,Yes,23,4,3,0,16,2,4,15,9,10,10,0.6666666666666666,0.6,0.1333333333333333,0.6666666666666666,0.125,Medium,1,🟠 Promotion-Stalled,0,2.40973752983144,1.0145676781522899
35,0,Travel_Rarely,660,Sales,7,1,Life Sciences,4,Male,76,3,1,Sales Representative,3,Married,2404,16192,1,No,13,3,1,1,1,3,3,1,0,0,0,0.0,0.0,3.0,0.0,1.0,Low,0,🚀 Fast-Track Performers,1,-4.375761055842412,1.0535782694405713
24,1,Travel_Frequently,381,Research & Development,9,3,Medical,2,Male,89,3,1,Laboratory Technician,1,Single,3172,16998,2,Yes,11,3,3,0,4,2,2,0,0,0,0,0.0,0.0,2.0,0.0,0.25,Low,0,🚀 Fast-Track Performers,1,-2.7758563739256243,0.05570214870918097
24,0,Non-Travel,830,Sales,13,2,Life Sciences,4,Female,78,3,1,Sales Representative,2,Married,2033,7103,1,No,13,3,3,1,1,2,3,1,0,0,0,0.0,0.0,2.0,0.0,1.0,Low,0,🚀 Fast-Track Performers,1,-3.890361637164119,0.4771997869873034
44,0,Travel_Frequently,1193,Research & Development,2,1,Medical,2,Male,86,3,3,Manufacturing Director,3,Single,10209,19719,5,Yes,18,3,2,0,16,2,2,2,2,2,2,1.0,1.0,1.0,1.0,0.1875,High,1,🟠 Promotion-Stalled,0,1.4859861894134532,-0.22444694710889976
29,0,Travel_Rarely,1246,Sales,19,3,Life Sciences,3,Male,77,2,2,Sales Executive,3,Divorced,8620,23757,1,No,14,3,3,2,10,3,3,10,7,0,4,0.0,0.7,0.3,0.4,0.2,Medium,1,🟠 Promotion-Stalled,0,0.11726723768095747,-0.5973813291470423
30,0,Travel_Rarely,330,Human Resources,1,3,Life Sciences,3,Male,46,3,1,Human Resources,3,Divorced,2064,15428,0,No,21,4,1,1,6,3,4,5,3,1,3,0.2,0.6,0.6,0.6,0.1666666666666666,Medium,1,🟠 Promotion-Stalled,0,-0.32830857430487903,-0.8963544559803345
55,0,Travel_Rarely,1229,Research & Development,4,4,Life Sciences,4,Male,30,3,2,Healthcare Representative,3,Married,4035,16143,0,Yes,16,3,2,0,4,2,3,3,2,1,2,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,Medium,1,🟠 Promotion-Stalled,0,-0.39792634197958066,-0.6042548387427537
33,0,Travel_Rarely,1099,Research & Development,4,4,Medical,1,Female,82,2,1,Laboratory Technician,2,Married,3838,8192,8,No,11,3,4,0,8,5,3,5,4,0,2,0.0,0.8,1.0,0.4,0.125,Medium,1,🟠 Promotion-Stalled,0,-0.6527363989706197,-0.3650411683993586
47,0,Travel_Rarely,571,Sales,14,3,Medical,3,Female,78,3,2,Sales Executive,3,Married,4591,24200,3,Yes,17,3,3,1,11,4,2,5,4,1,2,0.2,0.8,0.8,0.4,0.1818181818181818,Medium,1,🟠 Promotion-Stalled,0,-0.1296545635877524,-0.05195769471710372
28,1,Travel_Frequently,289,Research & Development,2,2,Medical,3,Male,38,2,1,Laboratory Technician,1,Single,2561,5355,7,No,11,3,3,0,8,2,2,0,0,0,0,0.0,0.0,2.0,0.0,0.125,Low,0,🚀 Fast-Track Performers,1,-2.5923280536777815,-0.018387897826973972
28,0,Travel_Rarely,1423,Research & Development,1,3,Life Sciences,1,Male,72,2,1,Research Scientist,3,Divorced,1563,12530,1,No,14,3,4,1,1,2,1,1,0,0,0,0.0,0.0,2.0,0.0,1.0,Low,0,🚀 Fast-Track Performers,1,-3.8970293080398375,0.4656784665179003
28,0,Travel_Frequently,467,Sales,7,3,Life Sciences,3,Male,55,3,2,Sales Executive,1,Single,4898,11827,0,No,14,3,4,0,5,5,3,4,2,1,3,0.25,0.5,1.25,0.75,0.4,Medium,1,🟠 Promotion-Stalled,0,-0.8916150630598599,0.3840286452691155
49,0,Travel_Rarely,271,Research & Development,3,2,Medical,3,Female,43,2,2,Laboratory Technician,1,Married,4789,23070,4,No,25,4,1,1,10,3,3,3,2,1,2,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.2,Medium,1,🟠 Promotion-Stalled,0,-0.23296464377871867,-0.49639809112730926
29,0,Travel_Frequently,410,Research & Development,2,1,Life Sciences,4,Female,97,3,1,Laboratory Technician,2,Married,3180,4668,0,No,13,3,3,3,4,3,3,3,2,0,2,0.0,0.6666666666666666,1.0,0.6666666666666666,0.25,Medium,1,🟠 Promotion-Stalled,0,-0.8224265152968142,-1.1518449041459884
28,0,Travel_Rarely,1083,Research & Development,29,1,Life Sciences,3,Male,96,1,2,Manufacturing Director,2,Married,6549,3173,1,No,14,3,2,2,8,2,2,8,6,1,7,0.125,0.75,0.25,0.875,0.25,Medium,1,🟠 Promotion-Stalled,0,0.7604659190951276,-1.1872941304606435
33,0,Travel_Rarely,516,Research & Development,8,5,Life Sciences,4,Male,69,3,2,Healthcare Representative,3,Single,6388,22049,2,Yes,17,3,1,0,14,6,3,0,0,0,0,0.0,0.0,6.0,0.0,0.1428571428571428,Low,0,🚀 Fast-Track Performers,1,-4.396663800075519,2.582946655559618
32,0,Travel_Rarely,495,Research & Development,10,3,Medical,3,Male,64,3,3,Manager,4,Single,11244,21072,2,No,25,4,2,0,10,5,4,5,2,0,0,0.0,0.4,1.0,0.0,0.3,Low,0,🚀 Fast-Track Performers,0,-1.6787956023686383,0.9772555197606921
54,0,Travel_Frequently,1050,Research & Development,11,4,Medical,2,Female,87,3,4,Manager,4,Divorced,16032,24456,3,No,20,4,1,1,26,2,3,14,9,1,12,0.0714285714285714,0.6428571428571429,0.1428571428571428,0.8571428571428571,0.1538461538461538,Medium,1,🟠 Promotion-Stalled,0,1.4940918674199672,-0.467506761778596
29,1,Travel_Rarely,224,Research & Development,1,4,Technical Degree,1,Male,100,2,1,Research Scientist,1,Single,2362,7568,6,No,13,3,3,0,11,2,1,9,7,0,7,0.0,0.7777777777777778,0.2222222222222222,0.7777777777777778,0.0909090909090909,Medium,1,🟠 Promotion-Stalled,0,0.6477377462938418,-1.792363146754034
44,0,Travel_Rarely,136,Research & Development,28,3,Life Sciences,4,Male,32,3,4,Research Director,1,Married,16328,22074,3,No,13,3,3,1,24,1,4,20,6,14,17,0.7,0.3,0.05,0.85,0.1666666666666666,Medium,1,🟠 Promotion-Stalled,0,2.8996097995217314,2.1687148619194394
39,0,Travel_Rarely,1089,Research & Development,6,3,Life Sciences,2,Female,32,3,3,Manufacturing Director,2,Single,8376,9150,4,No,18,3,4,0,9,3,3,2,0,2,2,1.0,0.0,1.5,1.0,0.3333333333333333,Medium,1,🟠 Promotion-Stalled,0,-0.3804210035284651,1.0623903447511511
46,0,Travel_Rarely,228,Sales,3,3,Life Sciences,3,Female,51,3,4,Manager,2,Married,16606,11380,8,No,12,3,4,1,23,2,4,13,12,5,1,0.3846153846153846,0.9230769230769232,0.1538461538461538,0.0769230769230769,0.1739130434782608,Medium,1,🟠 Promotion-Stalled,0,2.1553687983222223,1.2851630986031046
35,0,Travel_Rarely,1029,Research & Development,16,3,Life Sciences,4,Female,91,2,3,Healthcare Representative,2,Single,8606,21195,1,No,19,3,4,0,11,3,1,11,8,3,3,0.2727272727272727,0.7272727272727273,0.2727272727272727,0.2727272727272727,0.2727272727272727,Medium,1,🟠 Promotion-Stalled,0,0.7920632368280246,0.6212205598772437
23,0,Travel_Rarely,507,Research & Development,20,1,Life Sciences,1,Male,97,3,2,Laboratory Technician,3,Single,2272,24812,0,No,14,3,2,0,5,2,3,4,3,1,2,0.25,0.75,0.5,0.5,0.4,Medium,1,🟠 Promotion-Stalled,0,-0.18640890992309847,-0.6191685373915419
40,1,Travel_Rarely,676,Research & Development,9,4,Life Sciences,4,Male,86,3,1,Laboratory Technician,1,Single,2018,21831,3,No,14,3,2,0,15,3,1,5,4,1,0,0.2,0.8,0.6,0.0,0.0666666666666666,Medium,1,🟠 Promotion-Stalled,0,-0.3716651994865922,-0.3633977133303793
34,0,Travel_Rarely,971,Sales,1,3,Technical Degree,4,Male,64,2,3,Sales Executive,3,Married,7083,12288,1,Yes,14,3,4,0,10,3,3,10,9,8,6,0.8,0.9,0.3,0.6,0.3,High,1,🟠 Promotion-Stalled,0,2.422527167258604,1.5386394488574728
31,1,Travel_Frequently,561,Research & Development,3,3,Life Sciences,4,Female,33,3,1,Research Scientist,3,Single,4084,4156,1,No,12,3,1,0,7,2,1,7,2,7,7,1.0,0.2857142857142857,0.2857142857142857,1.0,0.1428571428571428,Medium,1,🟠 Promotion-Stalled,0,1.2438703005331164,0.31573956672800035
50,0,Travel_Frequently,333,Research & Development,22,5,Medical,3,Male,88,1,4,Research Director,4,Single,14411,24450,1,Yes,13,3,4,0,32,2,3,32,6,13,9,0.40625,0.1875,0.0625,0.28125,0.125,Medium,1,🟠 Promotion-Stalled,0,1.8356158674231795,2.7143285618653454
34,0,Travel_Rarely,1440,Sales,7,2,Technical Degree,2,Male,55,3,1,Sales Representative,3,Married,2308,4944,0,Yes,25,4,2,1,12,4,3,11,10,5,7,0.4545454545454545,0.9090909090909092,0.3636363636363636,0.6363636363636364,0.0833333333333333,Medium,1,🟠 Promotion-Stalled,0,1.688737023260111,0.07397737842117423
42,0,Travel_Rarely,1210,Research & Development,2,3,Medical,3,Male,68,2,1,Laboratory Technician,2,Married,4841,24052,4,No,14,3,2,1,4,3,3,1,0,0,0,0.0,0.0,3.0,0.0,0.25,Low,0,🚀 Fast-Track Performers,1,-3.281258805231073,0.5975166697542394
37,0,Travel_Rarely,674,Research & Development,13,3,Medical,1,Male,47,3,2,Research Scientist,4,Married,4285,3031,1,No,17,3,1,0,10,2,3,10,8,3,7,0.3,0.8,0.2,0.7,0.2,Medium,1,🟠 Promotion-Stalled,0,1.3389456083065723,-0.5629503515760306
29,0,Travel_Rarely,441,Research & Development,8,1,Other,3,Female,39,1,2,Healthcare Representative,1,Married,9715,7288,3,No,13,3,3,1,9,3,3,7,7,0,7,0.0,1.0,0.4285714285714285,1.0,0.2222222222222222,Medium,1,🟠 Promotion-Stalled,0,0.9607670847916562,-1.4303414090657083
33,0,Travel_Rarely,575,Research & Development,25,3,Life Sciences,4,Male,44,2,2,Manufacturing Director,2,Single,4320,24152,1,No,13,3,4,0,5,2,3,5,3,0,2,0.0,0.6,0.4,0.4,0.4,Medium,1,🟠 Promotion-Stalled,0,-0.7286134048399894,-0.7953245987317563
45,0,Travel_Rarely,950,Research & Development,28,3,Technical Degree,4,Male,97,3,1,Research Scientist,4,Married,2132,4585,4,No,20,4,4,1,8,3,3,5,4,0,3,0.0,0.8,0.6,0.6,0.125,Medium,1,🟠 Promotion-Stalled,0,-0.1951555103086095,-1.3869445034460988
42,0,Travel_Frequently,288,Research & Development,2,3,Life Sciences,4,Male,40,3,3,Healthcare Representative,4,Married,10124,18611,2,Yes,14,3,3,1,24,3,1,20,8,13,9,0.65,0.4,0.15,0.45,0.125,Medium,1,🟠 Promotion-Stalled,0,2.3591772591585385,2.6068332285407014
40,0,Travel_Rarely,1342,Sales,9,2,Medical,1,Male,47,3,2,Sales Executive,1,Married,5473,19345,0,No,12,3,4,0,9,5,4,8,4,7,1,0.875,0.5,0.625,0.125,0.2222222222222222,Medium,1,🟠 Promotion-Stalled,0,0.48101079118693313,2.4149651628044166
33,0,Travel_Rarely,589,Research & Development,28,4,Life Sciences,2,Male,79,3,2,Laboratory Technician,3,Married,5207,22949,1,Yes,12,3,2,1,15,3,3,15,14,5,7,0.3333333333333333,0.9333333333333332,0.2,0.4666666666666667,0.1333333333333333,Medium,1,🟠 Promotion-Stalled,0,2.299886050736023,0.45968887182495904
40,0,Travel_Rarely,898,Human Resources,6,2,Medical,3,Male,38,3,4,Manager,4,Single,16437,17381,1,Yes,21,4,4,0,21,2,3,21,7,7,7,0.3333333333333333,0.3333333333333333,0.0952380952380952,0.3333333333333333,0.1904761904761904,Medium,1,🟠 Promotion-Stalled,0,1.2592132581023718,1.4899702411948377
24,0,Travel_Rarely,350,Research & Development,21,2,Technical Degree,3,Male,57,2,1,Laboratory Technician,1,Divorced,2296,10036,0,No,14,3,2,3,2,3,3,1,1,0,0,0.0,1.0,3.0,0.0,0.5,Medium,0,🚀 Fast-Track Performers,1,-2.400584776113451,-0.054539469435038276
40,0,Non-Travel,1142,Research & Development,8,2,Life Sciences,4,Male,72,3,2,Healthcare Representative,4,Divorced,4069,8841,3,Yes,18,3,3,0,8,2,3,2,2,2,2,1.0,1.0,1.0,1.0,0.25,High,1,🟠 Promotion-Stalled,0,1.1907357442558055,-0.5417661778684537
45,0,Travel_Rarely,538,Research & Development,1,4,Technical Degree,1,Male,66,3,3,Healthcare Representative,2,Divorced,7441,20933,1,No,12,3,1,3,10,4,3,10,8,7,7,0.7,0.8,0.4,0.7,0.3,High,1,🟠 Promotion-Stalled,0,1.9797029386420861,1.5721120524454166
35,0,Travel_Rarely,1402,Sales,28,4,Life Sciences,2,Female,98,2,1,Sales Representative,3,Married,2430,26204,0,No,23,4,1,2,6,5,3,5,3,4,2,0.8,0.6,1.0,0.4,0.1666666666666666,Medium,1,🟠 Promotion-Stalled,0,-0.01471361038038093,1.037209886900567
32,0,Travel_Rarely,824,Research & Development,5,2,Life Sciences,4,Female,67,2,2,Research Scientist,2,Married,5878,15624,3,No,12,3,1,1,12,2,3,7,1,2,5,0.2857142857142857,0.1428571428571428,0.2857142857142857,0.7142857142857143,0.1666666666666666,Low,1,🟠 Promotion-Stalled,0,-0.31753130737896623,-0.39358351515837303
36,0,Travel_Rarely,1157,Sales,2,4,Life Sciences,3,Male,70,3,1,Sales Representative,4,Single,2644,17001,3,Yes,21,4,4,0,7,3,2,3,2,1,2,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.1428571428571428,Medium,1,🟠 Promotion-Stalled,0,-0.3258815846248424,-0.8385467988367131
48,0,Travel_Rarely,492,Sales,16,4,Life Sciences,3,Female,96,3,2,Sales Executive,3,Divorced,6439,13693,8,No,14,3,3,1,18,2,3,8,7,7,7,0.875,0.875,0.25,0.875,0.1111111111111111,High,1,🟠 Promotion-Stalled,0,2.540922241117291,0.32401249676547766
29,0,Travel_Rarely,598,Research & Development,9,3,Life Sciences,3,Male,91,4,1,Research Scientist,3,Married,2451,22376,6,No,18,3,1,2,5,2,2,1,0,0,0,0.0,0.0,2.0,0.0,0.2,Low,0,🚀 Fast-Track Performers,1,-2.749118741956517,-0.05458311319110337
33,0,Travel_Rarely,1242,Sales,8,4,Life Sciences,1,Male,46,3,2,Sales Executive,1,Married,6392,10589,2,No,13,3,4,1,8,6,1,2,2,2,2,1.0,1.0,3.0,1.0,0.25,High,1,🟠 Promotion-Stalled,0,0.09218298241862154,1.2603131375123642
30,1,Travel_Rarely,740,Sales,1,3,Life Sciences,2,Male,64,2,2,Sales Executive,1,Married,9714,5323,1,No,11,3,4,1,10,4,3,10,8,6,7,0.6,0.8,0.4,0.7,0.2,Medium,1,🟠 Promotion-Stalled,0,1.7315024102247532,0.915997171505094
38,0,Travel_Frequently,888,Human Resources,10,4,Human Resources,3,Male,71,3,2,Human Resources,3,Married,6077,14814,3,No,11,3,3,0,10,2,3,6,3,1,2,0.1666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.2,Medium,1,🟠 Promotion-Stalled,0,-0.31836962109851424,-0.4390578795696557
35,0,Travel_Rarely,992,Research & Development,1,3,Medical,4,Male,68,2,1,Laboratory Technician,1,Single,2450,21731,1,No,19,3,2,0,3,3,3,3,0,1,2,0.3333333333333333,0.0,1.0,0.6666666666666666,0.3333333333333333,Medium,0,🚀 Fast-Track Performers,0,-1.5861453857676144,-0.21705489290623303
30,0,Travel_Rarely,1288,Sales,29,4,Technical Degree,3,Male,33,3,3,Sales Executive,2,Married,9250,17799,3,No,12,3,2,1,9,3,3,4,2,1,3,0.25,0.5,0.75,0.75,0.3333333333333333,Medium,1,🟠 Promotion-Stalled,0,-0.21339274699230815,-0.010055203572479427
35,1,Travel_Rarely,104,Research & Development,2,3,Life Sciences,1,Female,69,3,1,Laboratory Technician,1,Divorced,2074,26619,1,Yes,12,3,4,1,1,2,3,1,0,0,0,0.0,0.0,2.0,0.0,1.0,Low,0,🚀 Fast-Track Performers,1,-3.8836939662884005,0.48872110745670666
53,1,Travel_Rarely,607,Research & Development,2,5,Technical Degree,3,Female,78,2,3,Manufacturing Director,4,Married,10169,14618,0,No,16,3,2,1,34,4,3,33,7,1,9,0.0303030303030303,0.2121212121212121,0.1212121212121212,0.2727272727272727,0.088235294117647,Low,1,🟠 Promotion-Stalled,0,-0.06973371494448735,0.6475109579914065
38,1,Travel_Rarely,903,Research & Development,2,3,Medical,3,Male,81,3,2,Manufacturing Director,2,Married,4855,7653,4,No,11,3,1,2,7,2,3,5,2,1,4,0.2,0.4,0.4,0.8,0.2857142857142857,Low,1,🟠 Promotion-Stalled,0,-0.2236773561207491,-0.7911816618332537
32,0,Non-Travel,1200,Research & Development,1,4,Technical Degree,4,Male,62,3,2,Research Scientist,1,Married,4087,25174,4,No,14,3,2,1,9,3,2,6,5,1,2,0.1666666666666666,0.8333333333333334,0.5,0.3333333333333333,0.2222222222222222,Medium,1,🟠 Promotion-Stalled,0,0.09953426432840903,-0.32465853529867084
48,0,Travel_Rarely,1108,Research & Development,15,4,Other,3,Female,65,3,1,Research Scientist,1,Married,2367,16530,8,No,12,3,4,1,10,3,2,8,2,7,6,0.875,0.25,0.375,0.75,0.1,Medium,1,🟠 Promotion-Stalled,0,0.8025580018636751,0.7938000191259595
34,0,Travel_Rarely,479,Research & Development,7,4,Medical,1,Male,35,3,1,Research Scientist,4,Single,2972,22061,1,No,13,3,3,0,1,4,1,1,0,0,0,0.0,0.0,4.0,0.0,1.0,Low,0,🚀 Fast-Track Performers,1,-4.861160474520706,1.6299567518938396
55,0,Travel_Rarely,685,Sales,26,5,Marketing,3,Male,60,2,5,Manager,4,Married,19586,23037,1,No,21,4,3,1,36,3,3,36,6,2,13,0.0555555555555555,0.1666666666666666,0.0833333333333333,0.3611111111111111,0.1388888888888889,Low,1,🟠 Promotion-Stalled,0,0.3745518139858632,1.1146617107173915
34,0,Travel_Rarely,1351,Research & Development,1,4,Life Sciences,2,Male,45,3,2,Research Scientist,4,Married,5484,13008,9,No,17,3,2,1,9,3,2,2,2,2,1,1.0,1.0,1.5,0.5,0.2222222222222222,High,1,🟠 Promotion-Stalled,0,0.4688238672817465,0.4251275144210658
26,0,Travel_Rarely,474,Research & Development,3,3,Life Sciences,1,Female,89,3,1,Research Scientist,4,Married,2061,11133,1,No,21,4,1,0,1,5,3,1,0,0,0,0.0,0.0,5.0,0.0,1.0,Low,0,🚀 Fast-Track Performers,1,-5.399901260204748,2.114164670591882
38,0,Travel_Rarely,1245,Sales,14,3,Life Sciences,3,Male,80,3,2,Sales Executive,2,Married,9924,12355,0,No,11,3,4,1,10,3,3,9,8,7,7,0.7777777777777778,0.8888888888888888,0.3333333333333333,0.7777777777777778,0.2,High,1,🟠 Promotion-Stalled,0,2.2777963421090264,0.7694338382276995
38,0,Travel_Rarely,437,Sales,16,3,Life Sciences,2,Female,90,3,2,Sales Executive,2,Single,4198,16379,2,No,12,3,2,0,8,5,4,3,2,1,2,0.3333333333333333,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.25,Medium,1,🟠 Promotion-Stalled,0,-0.6506907155185034,0.46174458064308355
36,0,Travel_Rarely,884,Sales,1,4,Life Sciences,2,Female,73,3,2,Sales Executive,3,Single,6815,21447,6,No,13,3,1,0,15,5,3,1,0,0,0,0.0,0.0,5.0,0.0,0.1333333333333333,Low,0,🚀 Fast-Track Performers,1,-3.870610587780229,2.047008499057399
29,0,Travel_Rarely,1370,Research & Development,3,1,Medical,2,Male,87,3,1,Laboratory Technician,1,Single,4723,16213,1,Yes,18,3,4,0,10,3,3,10,9,1,5,0.1,0.9,0.3,0.5,0.1,Medium,1,🟠 Promotion-Stalled,0,0.7978190648892247,-1.005574056935951
35,0,Travel_Rarely,670,Research & Development,10,4,Medical,1,Female,51,3,2,Healthcare Representative,3,Single,6142,4223,3,Yes,16,3,3,0,10,4,3,5,2,0,4,0.0,0.4,0.8,0.8,0.2,Low,1,🟠 Promotion-Stalled,0,-0.7357080541040558,-0.5418007203687595
39,0,Travel_Rarely,1462,Sales,6,3,Medical,4,Male,38,4,3,Sales Executive,3,Married,8237,4658,2,No,11,3,1,1,11,3,3,7,6,7,6,1.0,0.8571428571428571,0.4285714285714285,0.8571428571428571,0.2727272727272727,High,1,🟠 Promotion-Stalled,0,2.3193405727536285,1.2679589591693556
29,0,Travel_Frequently,995,Research & Development,2,1,Life Sciences,1,Male,87,3,2,Healthcare Representative,4,Divorced,8853,24483,1,No,19,3,4,1,6,0,4,6,4,1,3,0.1666666666666666,0.6666666666666666,0.0,0.5,0.3333333333333333,Medium,1,🟠 Promotion-Stalled,0,0.1999770427065039,-1.4194043441983002
50,0,Travel_Rarely,264,Sales,9,3,Marketing,3,Male,59,3,5,Manager,3,Married,19331,19519,4,Yes,16,3,3,1,27,2,3,1,0,0,0,0.0,0.0,2.0,0.0,0.1851851851851851,Low,0,🚀 Fast-Track Performers,1,-1.900086755448208,1.3771355013057958
23,0,Travel_Rarely,977,Research & Development,10,3,Technical Degree,4,Male,45,4,1,Research Scientist,3,Married,2073,12826,2,No,16,3,4,1,4,2,3,2,2,2,2,1.0,1.0,1.0,1.0,0.25,High,1,🟠 Promotion-Stalled,0,1.0005848009735163,-0.873087790957279
36,0,Travel_Frequently,1302,Research & Development,6,4,Life Sciences,1,Male,80,4,2,Laboratory Technician,1,Married,5562,19711,3,Yes,13,3,4,1,9,3,3,3,2,0,2,0.0,0.6666666666666666,1.0,0.6666666666666666,0.2222222222222222,Medium,1,🟠 Promotion-Stalled,0,-0.5781561590969007,-0.8139451049041688
42,0,Travel_Rarely,1059,Research & Development,9,2,Other,4,Male,93,2,5,Manager,4,Single,19613,26362,8,No,22,4,4,0,24,2,3,1,0,0,1,0.0,0.0,2.0,1.0,0.2083333333333333,Low,1,🟠 Promotion-Stalled,0,-1.0012978267503008,0.2502906607825976
35,0,Travel_Rarely,750,Research & Development,28,3,Life Sciences,2,Male,46,4,2,Laboratory Technician,3,Married,3407,25348,1,No,17,3,4,2,10,3,2,10,9,6,8,0.6,0.9,0.3,0.8,0.2,Medium,1,🟠 Promotion-Stalled,0,2.1440077208656056,0.36815191654737484
34,0,Travel_Frequently,653,Research & Development,10,4,Technical Degree,4,Male,92,2,2,Healthcare Representative,3,Married,5063,15332,1,No,14,3,2,1,8,3,2,8,2,7,7,0.875,0.25,0.375,0.875,0.25,Medium,1,🟠 Promotion-Stalled,0,0.8940726708390576,1.0801000259713007
40,0,Travel_Rarely,118,Sales,14,2,Life Sciences,4,Female,84,3,2,Sales Executive,1,Married,4639,11262,1,No,15,3,3,1,5,2,3,5,4,1,2,0.2,0.8,0.4,0.4,0.4,Medium,1,🟠 Promotion-Stalled,0,-0.11362597207388155,-0.6035182367619472
43,0,Travel_Rarely,990,Research & Development,27,3,Technical Degree,4,Male,87,4,1,Laboratory Technician,2,Divorced,4876,5855,5,No,12,3,3,1,8,0,3,6,4,0,2,0.0,0.6666666666666666,0.0,0.3333333333333333,0.125,Medium,1,🟠 Promotion-Stalled,0,-0.06682464530608595,-1.9534510826572866
35,0,Travel_Rarely,1349,Research & Development,7,2,Life Sciences,3,Male,63,2,1,Laboratory Technician,4,Married,2690,7713,1,No,18,3,4,1,1,5,2,1,0,0,1,0.0,0.0,5.0,1.0,1.0,Low,0,🚀 Fast-Track Performers,1,-4.40711656765355,1.0772913353051357
46,0,Travel_Rarely,563,Sales,1,4,Life Sciences,4,Male,56,4,4,Manager,1,Single,17567,3156,1,No,15,3,2,0,27,5,1,26,0,0,12,0.0,0.0,0.1923076923076923,0.4615384615384615,0.1481481481481481,Low,1,🟠 Promotion-Stalled,0,-1.103338707733262,0.8983091160707561
28,1,Travel_Rarely,329,Research & Development,24,3,Medical,3,Male,51,3,1,Laboratory Technician,2,Married,2408,7324,1,Yes,17,3,3,3,1,3,3,1,1,0,0,0.0,1.0,3.0,0.0,1.0,Medium,0,🚀 Fast-Track Performers,1,-3.1547010697319786,0.20725675530137141
22,0,Non-Travel,457,Research & Development,26,2,Other,2,Female,85,2,1,Research Scientist,3,Married,2814,10293,1,Yes,14,3,2,0,4,2,2,4,2,1,3,0.25,0.5,0.5,0.75,0.25,Medium,1,🟠 Promotion-Stalled,0,-0.3295889860708664,-1.157207743085027
